Date Added,Bean ID #,Roaster,Roast Name,General Tags,Roast Degree,Origins,Regions,Producer Info,Elevation (MASL),Varietals,Process,Processing Tags,Price/Bag,Gram/Bag,Retail Price/Cup (20g),Bulk Price/Cup (20g),Roaster Region,Roaster Country,Tasting Notes,General Tasting Notes,Link,Available?
8/2/2024,4666,Crankhouse Coffee,Fazenda Samambaia Anaerobic Natural,"Single Origin, Single Varietal, Traceable",Omni,Brazil,Sul De Minas,"Fazenda Samambaia, Henrique Dias Cambraia",-,Yellow Bourbon,Anaerobic Natural,"Natural, Anaerobic Fermentation, Yeast Inoculated, Sun-Dried, Inoculated",$16.01,250,$1.28,$1.17,EMEA,United Kingdom,"Cherry Cola, Purple Starburst And Fudge","Berries, Chocolate, Sweet, Spiced, Common Fruit",https://www.crankhousecoffee.co.uk/products/fazenda-samambaia,YES
8/2/2024,4665,Doubleshot,Costa Rica Šumava,"Single Origin, Traceable",Omni,Costa Rica,-,"Francisco Mena, Finca Šumava de Lourdes",-,"Sl28, Sl34",Natural ,Natural,$18.80,300,$1.25,$1.22,EMEA,Czech Republic,Juicy And Exotic,Complex,https://www.doubleshot.cz/en/products/costa-rica-sumava-300,NO
8/2/2024,4664,Rose Coffee,"Colombia - El Diviso - Nestor & Adrian Lasso - Ombligon - Thermal Shock 
Natural - COMPETITION LOT","Single Origin, Single Varietal, Traceable",Espresso,Colombia,"Bruselas, Pitalito, Huila","Nestor & Adrian Lasso, Finca El Diviso","1,750 - 1,800",Ombligon,Natural ,"Natural, Yeast Inoculated, Controlled Drying, Bioinnovation, Inoculated",$24.78,100,$4.96,$4.48,EMEA,Switzerland,"Red Fruits, Sweet, Sticky, Funky","Common Fruit, Sweet, Fermented",https://rose-coffee.com/collections/espresso-coffee/products/colombia-el-diviso-nestor-lasso-ombligon-thermal-shock-natural,YES
8/2/2024,4663,Rose Coffee,Ecuador - Santa Gertrudis - Washed - Typica Mejorado,"Single Origin, Single Varietal, Traceable",Filter,Ecuador,"Hacienda Santa Gertrudis, Loja","José Luis Eguiguren, Hacienda Santa Gertrudis","1,600 - 1,700",Typica Mejorado,Washed,Washed,$24.78,100,$4.96,$4.48,EMEA,Switzerland,Bright Citrus Fruits,"Citrus Fruit, Complex, Common Fruit",https://rose-coffee.com/collections/filter-coffee/products/ecuador-santa-gertrudis-washed-typica-mejorado,YES
8/2/2024,4662,Proud Mary Coffee Melbourne,Panama | Bambito Estate | Geisha | Washed | Filter | 100g,"Single Origin, Single Varietal, Traceable",Filter,Panama,"Volcán, Chiriqui Province","Priscilla Gonzalez, Bambito Estate","1,660 - 1,800",Geisha,Washed,Washed,$64.00,100,$12.80,$12.80,APAC,Australia,"Floral, Jasmine, Bergamot, Stone Fruit","Citrus Fruit, Floral, Common Fruit, Sweet, Stone Fruit, Tea Like",https://www.proudmarycoffee.com.au/collections/coffee/products/panama-bambito-estate-geisha-washed-filter-100g-1,NO
8/2/2024,4661,Glitch Coffee & Roasters,"Colombia Risaralda Milan ""Agi Culturing"" | 100g","Single Origin, Single Varietal, Traceable",Filter,Colombia,"La Estrella, Risaralda","Julio Cesar Madrid & Andres Julio Quiceno, Finca Milan","1,600.00",Caturra,Agi Culturing,"Culture Inoculated, Yeast Inoculated, Cofermentation, Inoculated",$29.18,100,$5.84,$5.84,APAC,Japan,"Bubble Gum, Grape, Aloe, Bright, Juicy","Common Fruit, Complex, Herbal, Sweet",https://shop.glitchcoffee.com/en/collections/all-product/products/new-colombia-risaralda-milan-agi-culturing-100g,YES
8/2/2024,4660,Glitch Coffee & Roasters,Brazil Daterra LOT 2005 PALCO | 100g,"Single Origin, Single Varietal, Traceable",Filter,Brazil,Cerrado Mineiro,"Luis Norberto Pascoal, Daterra",915 - 1220,Geisha,Anaerobic Natural,"Natural, Anaerobic Fermentation",$22.23,100,$4.45,$4.45,APAC,Japan,"Pineapple, Rum, Cacao, Cherry, Dried Fig, Nutmeg, Balanced","Balanced, Berries, Common Fruit, Chocolate, Dried Fruit, Nutty, Spiced, Fermented, Tropical Fruit",https://shop.glitchcoffee.com/en/collections/all-product/products/new-brazil-daterra-lot-2005-palco-100g,NO
8/2/2024,4659,Proud Mary Coffee USA,LIMITED | EL SALVADOR | Los Bellotos | Bernardina | Anaerobic Honey Sunset,"Single Origin, Single Varietal, Traceable",Omni,El Salvador,-,"Pacas Family, Finca Los Bellotos",-,Bernardina,Anaerobic Honey Sunset,"Honey, Anaerobic Fermentation",$36.00,100,$7.20,$7.20,NA,USA,"Jasmine, Tropical, Mango, Juicy  ","Tea Like, Floral, Tropical Fruit, Stone Fruit",https://proudmarycoffee.com/collections/all-coffee/products/limited-el-salvador-los-bellotos-bernardina-anaerobic-honey-sunset-2,YES
8/2/2024,4658,Perc Coffee, Colombia Sebastian Ramirez Geisha ,"Single Origin, Single Varietal, Traceable",Filter,Colombia,Quindío,"Sebastián Ramírez, Fincas El Placer","1,650.00",Caturra,White Honey,Honey,$37.00,227,$3.26,$2.87,NA,USA,"Jasmine, Apricot","Stone Fruit, Tea Like, Floral",https://perccoffee.com/products/colombia-sebastian-ramirez-gesha,NO
8/2/2024,4657,Standout Coffee, Mike Mamo Yukro Washed JARC 74112 & 74110 - Ethiopia ,"Single Origin, Traceable",Omni,Ethiopia,"Gera, Jimma","Kata Muduga Multi-purpose Farmer's Cooperative Union, Yukro
Cooperative, Mike Mamo, Telila Washing Station","2,000.00",Jarc 74112 & 74110,Washed,Washed,$20.00,250,$1.60,$1.40,EMEA,Sweden,Apricot And Lemongrass,"Herbal, Vegetal, Citrus Fruit, Stone Fruit",https://www.standoutcoffee.com/collections/specialty/products/yukro-by-mike-mamo,YES
8/2/2024,4656,Standout Coffee," Gildaro Lopez Hoyoz Pink Bourbon - Huila, Colombia ","Single Origin, Single Varietal, Traceable",Omni,Colombia,"El Carmen, Paicol, Huila","Gildardo López Hoyos, Finca Calamar","1,950 - 2,000",Pink Bourbon,Oxidized Washed,"Washed, Floated, Dried on Raised Beds, Multi-Stage Fermentation",$19.00,250,$1.52,$1.36,EMEA,Sweden,"Lime, Ripe Raspberry, And Grapefruit","Berries, Citrus Fruit, Sweet",https://www.standoutcoffee.com/collections/espresso/products/pink-bourbon-by-gildaro-lopez,YES
8/2/2024,4655,Calendar Coffee, Karimikui | Kenya | Filter ,"Single Origin, Traceable, Cost Transparent",Filter,Kenya,Kirinyaga,"Rungeto Farmers Cooperative Society, Karimikui Factory","1,650.00","Sl28, Sl34 & Ruiru 11",Washed,Washed,$21.00,250,$1.68,$1.62,EMEA,Ireland,Blackberry Rose Hip,"Berries, Floral",https://calendarcoffee.ie/collections/fresh-harvests/products/karimikui-kenya-filter-1,YES
8/2/2024,4654,Calendar Coffee, Kiangoi | Kenya | Filter ,"Single Origin, Traceable, Cost Transparent",Filter,Kenya,Kirinyaga,"Rungeto Farmers Cooperative Society, Kiangoi Factory",1600 - 1800,"Sl28, Sl34, Batian & Ruiru 11",Washed,Washed,$21.00,250,$1.68,$1.62,EMEA,Ireland,Blackberry Redcurrant,Berries,https://calendarcoffee.ie/collections/fresh-harvests/products/kiangoi-kenya-filter-3,YES
8/2/2024,4653,Heart Coffee Roasters,Mexico San Cristóbal,"Single Origin, Traceable",-,Mexico,Chiapas,San Cristóbal,1000 - 1350,"Marsellesa, Costa Rica, Typica, Caturra",Washed,Washed,$13.00,227,$1.15,$0.97,NA,USA,"Golden Apple, Toffee, Apricot Blossom","Caramel, Common Fruit, Floral, Stone Fruit",https://www.heartroasters.com/products/mexico-san-cristobal,NO
8/2/2024,4652,Camber Coffee,Guatemala Santa Isabel,"Single Origin, Traceable",-,Guatemala,Cobán,"Don Luis, Santa Isabel",1400 - 1600,"Bourbon, Caturra, Catuai",Washed,Washed,$23.00,340,$1.35,$1.13,NA,USA,"Blackberry, Marzipan, Pomelo","Berries, Citrus Fruit, Sweet, Nutty",https://cambercoffee.com/product/guatemala-santa-isabel/,YES
8/2/2024,4651,Hatch Specialty Coffee, Aroma Nativo Pink Bourbon Double Fermentation ,"Single Origin, Single Varietal, Traceable",Omni,Colombia,Huila,"Luis Marcelino, Aroma Nativo","1,600.00",Pink Bourbon,Double Fermentation,"Multi-Stage Fermentation, Natural, Dark Room Dried, Sun-Dried, Controlled Drying",$29.56,200,$2.96,$2.96,NA,Canada,"Floral, Passionfruit, Mango, Green Tea","Floral, Tea Like, Berries, Tropical Fruit, Stone Fruit",https://www.hatchcrafted.com/shop/aroma-nativo-pb-double,NO
8/2/2024,4650,Hatch Specialty Coffee, Rumudamo Washed ,"Single Origin, Traceable",Omni,Ethiopia,"Arbegona, Sidama","Assefa Dukamo Korma and Mulugeta Dukamo, Daye Bensa Coffee, Rumudamo Village",2100 - 2330,Ethiopian Landraces,Fully Washed,"Washed, Dried on Raised Beds",$19.22,300,$1.28,$1.28,NA,Canada,"Lavender, Bergamot, Nectarine","Citrus Fruit, Floral, Stone Fruit",https://www.hatchcrafted.com/shop/rumudamo-washed,YES
8/2/2024,4649,Coffee County,Kenya Kii Factory,"Single Origin, Traceable",Light,Kenya,"Ngariama, Kirinyaga East District, Central Kenya","Rungeto Farmers Cooperative Society, Kii Factory","1,619.00","Sl34, Sl28, Ruiru11",Fully Washed,Washed,$15.32,200,$1.53,$1.39,APAC,Japan,"Blood Orange, Black Currant, Floral, Red Apple, Marmalade, Brown Sugar, Syrupy, Dense, Smooth Mouthfeel","Balanced, Berries, Caramel, Common Fruit, Creamy, Floral, Sweet, Tropical Fruit, Citrus Fruit",https://shop.coffeecounty.cc?pid=182012876,NO
8/2/2024,4648,Sweven Coffee,Buku Abel – JARC Landraces,"Single Origin, Traceable",Omni,Ethiopia,"Buku Abel, Guji","Negussee Debela, SNAP","2,350.00","Jarc 74110, 74112 & 74158",Natural,Natural,$20.02,227,$1.77,$1.39,EMEA,United Kingdom,"Raspberry, Papaya, Blood Orange","Berries, Tropical Fruit, Citrus Fruit",https://www.swevencoffee.co.uk/product/buku-abel-jarc-landraces/,YES
8/2/2024,4647,Sweven Coffee,La Florida – Sidra,"Single Origin, Single Varietal, Traceable",Filter,Ecuador,"Sozoranga, Loja","Fabricio and Ramiro Coronel Pilco, Hacienda La Florida","1,550.00",Sidra,Natural Cm,"Natural, Dark Room Dried, Controlled Drying, Anaerobic Fermentation, Carbonic Maceration",$26.69,113,$4.71,$4.29,EMEA,United Kingdom,"Concord Grape, Pineapple, Lilac","Common Fruit, Floral, Tropical Fruit",https://www.swevencoffee.co.uk/product/la-florida-sidra/,YES
8/2/2024,4646,Fritz Coffee Company,Vista al Valle Villa Sarchi Natural,"Single Origin, Single Varietal, Traceable",Filter,Costa Rica,West Valley,"Negusse Debela, SNAP Coffee, Worka Chelbesa, Worka Chelbesa Washing Station",-,Villa Sarchi,Natural,Natural,$13.49,200,$1.35,$1.35,APAC,South Korea,"Cherry, Plum, Citrus Notes Finish","Berries, Citrus Fruit, Stone Fruit",https://fritz.co.kr/product/detail.html?product_no=1700&cate_no=24&display_group=1,NO
8/2/2024,4645,Fritz Coffee Company,Yirgacheffe Gedeb Chelbesa Washed,"Single Origin, Traceable",Filter,Ethiopia,Yirgacheffe Gedeb,"Negusse Debela, SNAP Coffee, Worka Chelbesa, Worka Chelbesa Washing Station",-,Ethiopian Heirlooms,Washed,Washed,$11.99,200,$1.20,$1.20,APAC,South Korea,"Acasia Honey, Lemon, Apricot, Herb, Sweet","Citrus Fruit, Herbal, Stone Fruit, Sweet",https://fritz.co.kr/product/detail.html?product_no=1698&cate_no=24&display_group=1,YES
8/2/2024,4644,Fritz Coffee Company,El Diviso Pink bourbon Washed,"Single Origin, Single Varietal, Traceable",Filter,Colombia,"Bruselas, Pitalito, Huila","Nestor & Adrian Lasso, Finca El Diviso","1,750 - 1,800",Pink Bourbon,Washed,Washed,$13.49,200,$1.35,$1.35,APAC,South Korea,"Hibiscus Tea, Straw Berry, Lemon, Mango, Nectarine, Spicy, Sweet","Berries, Citrus Fruit, Floral, Stone Fruit, Sweet, Tea Like, Tropical Fruit, Spiced",https://fritz.co.kr/product/detail.html?product_no=1696&cate_no=24&display_group=1,NO
8/2/2024,4643,Kawa Coffee Shop, Acacia Hills [Pacamara] ,"Single Origin, Single Varietal, Traceable, Cupping Score",Filter,Tanzania,"Oldeani, Karatu, Arusha","Leon Christianakis, Acacia Hills","1,750 - 1,950",Pacamara,Washed,Washed,$17.67,200,$1.77,$1.24,EMEA,France,"Guava, Dried Fruits And Kiwi","Common Fruit, Dried Fruit, Tropical Fruit",https://shop.kawa.coffee/en/produit/acacia-hills-pacamara/,NO
8/2/2024,4642,Friedhats,Colombia La Muralla Gesha Omni,"Single Origin, Single Varietal, Traceable",Omni,Colombia,"San Agustin, Huila",La Muralla Community,1700 - 1900,Gesha,Washed,Washed,$20.00,250,$1.60,$1.32,EMEA,Netherlands,"Elderflower, Blood Orange, And White Peach","Floral, Stone Fruit, Tropical Fruit, Citrus Fruit",https://friedhats.com/products/colombia-la-muralla-gesha-omni,YES
8/2/2024,4641,Friedhats,Colombia La Muralla Espresso,"Single Origin, Single Varietal, Traceable",Espresso,Colombia,"San Agustin, Huila",La Muralla Community,1700 - 1900,Pink Bourbon,Washed,Washed,$14.00,250,$1.12,$0.96,EMEA,Netherlands,"Raspberry, Stone Fruit Jam, With A Touch Of Something Herbal And A Floral Aftertaste","Berries, Floral, Common Fruit, Herbal, Stone Fruit, Sweet, Fermented",https://friedhats.com/products/colombia-la-muralla-espresso,YES
8/2/2024,4640,Friedhats,Colombia La Muralla Filter,"Single Origin, Single Varietal, Traceable",Filter,Colombia,"San Agustin, Huila",La Muralla Community,1700 - 1900,Pink Bourbon,Washed,Washed,$14.00,250,$1.12,$0.96,EMEA,Netherlands,"Raspberry, Stone Fruit Jam, With A Touch Of Something Herbal And A Floral Aftertaste","Berries, Floral, Common Fruit, Herbal, Stone Fruit, Sweet, Fermented",https://friedhats.com/products/colombia-la-muralla-filter,YES
8/2/2024,4639,Five Elephant,COLOMBIA Magnum Sidra - Premium Filter Coffee,"Single Origin, Single Varietal, Traceable",Filter,Colombia,"Fresno, Tolima","Shady & Elias Bayter, El Vergel","1,500.00",Bourbon Sidra,Natural,"Natural, Mechanically Dried, Mossto Inoculated, Anaerobic Fermentation, Sun-Dried",$35.00,250,$2.80,$2.80,EMEA,Germany,"Apple, Banana, Strawberry, Citric, Floral","Berries, Common Fruit, Floral, Tropical Fruit, Acidic",https://www.fiveelephant.com/collections/coffee/products/colombia-magnum-sidra-premium-filter-coffee,YES
8/2/2024,4638,Onyx Coffee Labs,Colombia Carlos Velez,"Single Origin, Single Varietal, Traceable, Cost Transparent","Light, Omni",Colombia,Santa Bárbara,"Carlos Emilio Vélez, Los Alpes","1,850.00",Chiroso,Washed,Washed,$10.00,113,$1.76,$1.27,NA,USA,"Grapefruit, Honey, White Grape, Juicy","Common Fruit, Citrus Fruit, Sweet",https://onyxcoffeelab.com/products/colombia-carlos-velez,NO
8/2/2024,4637,Onyx Coffee Labs,Colombia Isaura Cuchumbe,"Single Origin, Single Varietal, Traceable, Cost Transparent","Light, Omni",Colombia,-,Isaura Cuchumbe,"1,900.00",Chiroso,Washed,Washed,$10.00,113,$1.76,$1.16,NA,USA,"Lime, Toasted Almond, Baker'S Chocolate, Orange","Chocolate, Citrus Fruit, Nutty, Roasty, Tropical Fruit",https://onyxcoffeelab.com/products/colombia-isaura-cuchumbe,YES
8/2/2024,4636,Onyx Coffee Labs,Panama Finca Deborah Gesha Anaerobic Washed,"Single Origin, Single Varietal, Traceable, Cost Transparent",Light,Panama,"Volcán, Chiriquí","Jamison Savage, Finca Deborah","1,800.00",Gesha,Anaerobic Natural,"Washed, Natural, Anaerobic Fermentation",$65.00,113,$11.46,$7.05,NA,USA,"Violet, Grapefruit, Blackberry, Lime","Berries, Citrus Fruit, Sweet, Floral",https://onyxcoffeelab.com/products/panama-finca-deborah-gesha-anaerobic-washed,NO
8/1/2024,4635,Counter Culture Coffee,Cold Hearted,"Roaster Blend, Cost Transparent",Medium,"Ethiopia, Colombia",-,-,-,-,Washed,Washed,$19.00,340,$1.12,$1.12,NA,USA,"Sweet Tea, Cherry, Cacao Nibs","Berries, Chocolate, Sweet, Tea Like",https://counterculturecoffee.com/collections/all/products/cold-hearted,NO
8/1/2024,4634,George Howell,"La Soledad H1 Medium, Guatemala","Single Origin, Single Varietal, Traceable",Medium,Guatemala,Acatenango,"Henio, Mercedes, Raul and Jose Perez, Perez Family, La Soledad","1,650.00",H1 Centroamericano,Washed,Washed,$25.00,340,$1.47,$1.47,NA,USA,"Kumquat, Jasmine, Dark Chocolate","Chocolate, Citrus Fruit, Tea Like, Floral",https://georgehowellcoffee.com/collections/medium/products/la-soledad-h1-medium-guatemala,NO
8/1/2024,4633,Fuglen Coffee Roasters Tokyo,LAS MORAS / HONDURAS,"Single Origin, Single Varietal, Traceable",Filter,Honduras,"Intibuca, Pozo Negro","Antonio Dominguez, Las Moras","1,650.00",Catuai,Washed,Washed,$8.29,100,$1.66,$1.52,APAC,Japan,"Tropical Fruits, Cherry, Candy, Cane Sugar","Berries, Common Fruit, Sweet, Tropical Fruit",https://fuglencoffee.jp/collections/coffeebeans/products/las-moras-honduras,NO
8/1/2024,4632,Morgon Coffee Roasters,"Kiangoi - Kenya, Kirinyaga","Single Origin, Traceable",Filter,Kenya,Kirinyaga,"Rungeto Farmers Cooperative Society, Kiangoi Factory","1,800.00","Sl28, Batian",Washed,Washed,$20.00,250,$1.60,$1.40,EMEA,Sweden,Juicy And Bright With Notes Of Raspberry And Peach Ice Tea,"Berries, Complex, Stone Fruit, Tea Like",https://www.morgoncoffeeroasters.com/products/kiangoi-kenya-kirinyaga,YES
8/1/2024,4631,April Coffee Roasters, Volcan Azul - Costa Rica - Washed SL28 ,"Single Origin, Single Varietal, Traceable",Espresso,Costa Rica,Alajuela,"Alejo Castro, Volcan Azul ",-,Sl28,Natural,Natural,$25.02,250,$2.00,$1.65,EMEA,Denmark,"Red Fruits, Brown Spice Cooked Apple","Caramel, Common Fruit, Spiced, Sweet",https://www.aprilcoffeeroasters.com/collections/april-coffee-beans-1/products/volcan-azul-costa-rica-natural-sl28-1,YES
8/1/2024,4630,April Coffee Roasters, Volcan Azul - Costa Rica - Natural SL28 ,"Single Origin, Single Varietal, Traceable",Filter,Costa Rica,Alajuela,"Alejo Castro, Volcan Azul ",-,Sl28,Natural,Natural,$25.02,250,$2.00,$1.65,EMEA,Denmark,"Red Fruits, Brown Spice Cooked Apple","Caramel, Common Fruit, Spiced, Sweet",https://www.aprilcoffeeroasters.com/collections/april-coffee-beans-1/products/volcan-azul-costa-rica-natural-sl28,YES
8/1/2024,4629,19 Grams Coffee, Roast for the Roar - Wilder Costa Rica Filter ,"Single Origin, Traceable",Filter,Costa Rica,Central Valley,Diego Guardìa,"1,300.00",-,-,-,$21.11,250,$1.69,$1.69,EMEA,Germany,"Roasted Almonds, Prune, Molasses","Caramel, Dried Fruit, Nutty, Roasty",https://19grams.coffee/products/roast-for-the-roar-costa-rica-filter,CHECK LINK
8/1/2024,4628,19 Grams Coffee, Roast for the Roar - Wilder Costa Rica Espresso ,"Single Origin, Traceable",Espresso,Costa Rica,"Tarrazu, San Hose",Multiple smallholder farmers,"1,400.00",-,-,-,$15.56,250,$1.24,$1.24,EMEA,Germany,"Macadamia, Toffee, Schokolade","Caramel, Nutty, Chocolate",https://19grams.coffee/products/roast-for-the-roar-costa-rica-espresso,CHECK LINK
8/1/2024,4627,Touchy Coffee, BOLIVIA LA LINDA ,"Single Origin, Single Varietal, Traceable",-,Bolivia,Caranavi,"Rodriguez Family, La Linda","1,566.00",Java,Low Oxygen Washed,"Anaerobic Fermentation, Washed",$30.00,340,$1.76,$1.76,NA,USA,"Green Grape, Lemon Wash, Candied Herbs, Medjool Dates, Jasmine, Berries","Berries, Common Fruit, Citrus Fruit, Dried Fruit, Herbal, Sweet, Tea Like, Floral",https://touchycoffee.com/products/bolivia-la-linda,YES
8/1/2024,4626,Prodigal Coffee," La Pelota Pink Bourbon - Colombia, washed ","Single Origin, Single Varietal, Traceable",-,Colombia,Huila,"Rovira Muñoz, Finca La Pelota",-,Pink Bourbon,Washed,"Washed, Multi-Stage Fermentation",$26.00,250,$2.08,$1.92,NA,USA,"Apricot, Grapefruit, Bright","Citrus Fruit, Complex, Stone Fruit",https://getprodigal.com/products/la-pelota-pink-bourbon-colombia-washed,YES
8/1/2024,4625,Greater Goods Roasting, Peru - La Lucuma ,"Single Origin, Single Varietal, Traceable",Light,Peru,"La Coipa, San Ignacio","Lizana Morales Grimanes, La Lúcuma","1,750.00",Marshell,Washed,"Washed, Floated, Dried on Raised Beds",$26.00,340,$1.53,$1.15,NA,USA,"Cardamon, Blackberry Jam, Whipped Lemon Ricotta","Berries, Citrus Fruit, Creamy, Sweet",https://greatergoodsroasting.com/collections/all-coffee/products/peru-la-lucuma,YES
8/1/2024,4624,George Howell,"El Meson Fall Harvest, Colombia","Single Origin, Single Varietal, Traceable",Light,Colombia,"Acevedo, Huila",El Meson,"1,700.00",Pink Bourbon,Washed,Washed,$27.00,340,$1.59,$1.59,NA,USA,"Rose, White Honey, Raspberry","Berries, Floral, Sweet",https://georgehowellcoffee.com/collections/light/products/el-meson-fall-harvest-colombia,NO
8/1/2024,4623,Black & White Coffee Roasters,Finca Deborah - Terroir Washed,"Single Origin, Single Varietal, Traceable",Light,Panama,"Volcán, Chiriquí","Jamison Savage, Finca Deborah","1,900.00",Gesha,Washed,Washed,$30.00,100,$6.00,$5.29,NA,USA,"Intense Florals, Complex Citrus, Fresh Peach, White Tea","Citrus Fruit, Complex, Floral, Stone Fruit, Tea Like, Berries",https://www.blackwhiteroasters.com/collections/all-coffee/products/r-finca-deborah-terroir-washed,NO
8/1/2024,4622,Black & White Coffee Roasters,Riripa - Washed,"Single Origin, Traceable",Light,Ethiopia,"West Arsi, Oromia","Negussee Debela, SNAP - Danche, Riripa area, Haji Betro Wet Mill",-,Ethiopian Landraces,Washed,"Washed, Dried on Raised Beds, Sun-Dried",$22.00,340,$1.29,$1.23,NA,USA,"Delicate Florals, Lemon Zest, Apricot, Dark Honey","Citrus Fruit, Floral, Tea Like, Common Fruit, Stone Fruit, Sweet",https://www.blackwhiteroasters.com/collections/all-coffee/products/r-riripa-washed,YES
8/1/2024,4621,Black & White Coffee Roasters,Wilton Benitez - Thermal Shock Red Bourbon,"Single Origin, Single Varietal, Traceable",Medium,Colombia,"Piendamó, Cauca, Huila","Wilton Benitez, Granja Paraiso '92, La Macarena","1,900.00",Red Bourbon,Thermal Shock,"Washed, Anaerobic Fermentation, Yeast Inoculated, Thermal Shock, Inoculated",$22.00,340,$1.29,$1.23,NA,USA,"Apricot, Red Apple, White Grape, Turbinado Sugar","Common Fruit, Caramel, Stone Fruit, Sweet",https://www.blackwhiteroasters.com/collections/all-coffee/products/r-wilton-benitez-thermal-shock-red-bourbon,YES
8/1/2024,4620,Archers Coffee, Costa Rica - Vara Blanca SF 09 ,"Single Origin, Single Varietal, Traceable",Espresso,Costa Rica,"Copey De Dota, Tarrazu","Ivan Solis Rivera / Cafe Solis y Cordero, Finca Voo","2,000.00",Caturra,Special Fermentation,"Dried on Raised Beds, Multi-Stage Fermentation",$13.61,250,$1.09,$0.87,EMEA,UAE,"Cherry, Plum, Raisin, Bakers Chocolate","Berries, Chocolate, Dried Fruit, Stone Fruit",https://archerscoffee.com/collections/coffee/products/costa-rica-vara-blanca-sf-09,YES
8/1/2024,4619,Archers Coffee, Costa Rica - Finca Voo Geisha SF 17 ,"Single Origin, Single Varietal, Traceable",Omni,Costa Rica,"Copey De Dota, Tarrazu","Ivan Solis Rivera / Cafe Solis y Cordero, Finca Voo","2,000.00",Geisha,Black Honey,"Honey, Dried on Raised Beds",$18.51,100,$3.70,$2.40,EMEA,UAE,"Honey, Jasmine, Dried Fig, Green Tea","Common Fruit, Dried Fruit, Sweet, Tea Like, Floral, Berries",https://archerscoffee.com/collections/coffee/products/costa-rica-finca-voo-geisha-sf-17,YES
